endpoint,state,zipcode
familyTotalExpensesR3,Minnesota,56501
familyTotalExpensesR3,Minnesota,56022
familyTotalExpensesR3,Minnesota,56510
familyTotalExpensesR3,Minnesota,56114
familyTotalExpensesR3,Minnesota,56013
familyTotalExpensesR3,Minnesota,55301
familyTotalExpensesR3,Minnesota,55006
familyTotalExpensesR3,Minnesota,56715
familyTotalExpensesR3,Minnesota,55924
familyTotalExpensesR3,Minnesota,55785
familyTotalExpensesR3,Minnesota,55111
familyTotalExpensesR3,Missouri,63737
familyTotalExpensesR3,Missouri,64601
familyTotalExpensesR3,Missouri,63557
familyTotalExpensesR3,Missouri,64624
familyTotalExpensesR3,Missouri,65230
familyTotalExpensesR3,Missouri,64728
familyTotalExpensesR3,Missouri,63446
familyTotalExpensesR3,Missouri,65325
familyTotalExpensesR3,Missouri,64831
familyTotalExpensesR3,Missouri,64724
familyTotalExpensesR3,Missouri,65023
familyTotalExpensesR3,Missouri,65001
familyTotalExpensesR3,Missouri,63627
familyTotalExpensesR3,Missouri,63456
familyTotalExpensesR3,Missouri,65603
familyTotalExpensesR3,Missouri,64424
familyTotalExpensesR3,Missouri,64017
familyTotalExpensesR3,Missouri,63436
familyTotalExpensesR3,Missouri,64848
familyTotalExpensesR3,Missouri,64421
familyTotalExpensesR3,Missouri,64874
familyTotalExpensesR3,Missouri,63005
familyTotalExpensesR3,Missouri,65660
familyTotalExpensesR3,Missouri,65610
familyTotalExpensesR3,Missouri,64429
familyTotalExpensesR3,Missouri,63010
familyTotalExpensesR3,Missouri,64744
familyTotalExpensesR3,Missouri,65634
familyTotalExpensesR3,Missouri,65463
familyTotalExpensesR3,Missouri,63091
familyTotalExpensesR3,Missouri,65601
familyTotalExpensesR3,Missouri,63820
familyTotalExpensesR3,Missouri,64001
familyTotalExpensesR3,Missouri,64446
familyTotalExpensesR3,Missouri,63701
familyTotalExpensesR3,Missouri,63544
familyTotalExpensesR3,Missouri,63645
familyTotalExpensesR3,Missouri,63333
familyTotalExpensesR3,Missouri,64002
familyTotalExpensesR3,Missouri,63620
familyTotalExpensesR3,Missouri,64437
familyTotalExpensesR3,Missouri,64620
familyTotalExpensesR3,Missouri,65614
familyTotalExpensesR3,Missouri,63430
familyTotalExpensesR3,Missouri,65548
familyTotalExpensesR3,Missouri,63330
familyTotalExpensesR3,Missouri,65438
familyTotalExpensesR3,Missouri,65018
familyTotalExpensesR3,Missouri,63828
familyTotalExpensesR3,Missouri,64748
familyTotalExpensesR3,Missouri,63343
familyTotalExpensesR3,Missouri,65604
familyTotalExpensesR3,Missouri,65401
familyTotalExpensesR3,Missouri,65239
familyTotalExpensesR3,Missouri,64019
familyTotalExpensesR3,Missouri,63013
familyTotalExpensesR3,Missouri,65444
familyTotalExpensesR3,Missouri,63431
familyTotalExpensesR3,Missouri,63625
familyTotalExpensesR3,Missouri,63736
familyTotalExpensesR3,Missouri,63030
familyTotalExpensesR3,Missouri,63345
familyTotalExpensesR3,Missouri,63434
familyTotalExpensesR3,Missouri,63301
familyTotalExpensesR3,Missouri,65440
familyTotalExpensesR3,Missouri,63662
familyTotalExpensesR3,Missouri,65017
familyTotalExpensesR3,Missouri,64420
familyTotalExpensesR3,Missouri,65606
familyTotalExpensesR3,Missouri,63036
familyTotalExpensesR3,Missouri,65609
familyTotalExpensesR3,Missouri,63435
familyTotalExpensesR3,Missouri,64660
familyTotalExpensesR3,Missouri,65452
familyTotalExpensesR3,Missouri,64012
familyTotalExpensesR3,Missouri,63535
familyTotalExpensesR3,Missouri,63342
familyTotalExpensesR3,Missouri,65608
familyTotalExpensesR3,Missouri,64423
familyTotalExpensesR3,Missouri,63432
familyTotalExpensesR3,Missouri,65010
familyTotalExpensesR3,Missouri,64726
familyTotalExpensesR3,Missouri,63901
familyTotalExpensesR3,Missouri,65636
familyTotalExpensesR3,Missouri,64402
familyTotalExpensesR3,Missouri,63826
familyTotalExpensesR3,Missouri,63551
familyTotalExpensesR3,Missouri,64840
familyTotalExpensesR3,Missouri,65301
familyTotalExpensesR3,Missouri,64632
familyTotalExpensesR3,Missouri,63501
familyTotalExpensesR3,Missouri,64422
familyTotalExpensesR3,Missouri,63821
familyTotalExpensesR3,Missouri,63401
familyTotalExpensesR3,Missouri,63931
familyTotalExpensesR3,Missouri,65590
familyTotalExpensesR3,Missouri,65320
familyTotalExpensesR3,Missouri,65068
familyTotalExpensesR3,Missouri,64755
familyTotalExpensesR3,Missouri,64720
familyTotalExpensesR3,Missouri,63730
familyTotalExpensesR3,Missouri,64401
familyTotalExpensesR3,Missouri,64622
familyTotalExpensesR3,Missouri,65020
familyTotalExpensesR3,Missouri,65013
familyTotalExpensesR3,Missouri,64018
familyTotalExpensesR3,Missouri,65441
familyTotalExpensesR3,Missouri,63101
familyTotalExpensesR3,Missouri,65011
familyTotalExpensesR3,Missouri,65611
familyTotalExpensesR3,Missouri,64024
familyTotalExpensesR3,Missouri,64641
familyTotalExpensesR3,Missouri,63388
familyTotalExpensesR3,Missouri,63632
familyTotalExpensesR3,Missouri,63937
familyTotalExpensesR3,Mississippi,39750
familyTotalExpensesR3,Mississippi,38920
familyTotalExpensesR3,Mississippi,38721
familyTotalExpensesR3,Mississippi,39338
familyTotalExpensesR3,Mississippi,39042
familyTotalExpensesR3,Mississippi,38601
familyTotalExpensesR3,Mississippi,38606
familyTotalExpensesR3,Mississippi,38754
familyTotalExpensesR3,Mississippi,38901
familyTotalExpensesR3,Mississippi,38801
familyTotalExpensesR3,Mississippi,39737
familyTotalExpensesR3,Mississippi,38839
familyTotalExpensesR3,Mississippi,39116
familyTotalExpensesR3,Mississippi,38602
familyTotalExpensesR3,Mississippi,38924
familyTotalExpensesR3,Mississippi,38610
familyTotalExpensesR3,Mississippi,39330
familyTotalExpensesR3,Mississippi,39156
familyTotalExpensesR3,Mississippi,39057
familyTotalExpensesR3,Mississippi,39630
familyTotalExpensesR3,Mississippi,39041
familyTotalExpensesR3,Mississippi,39520
familyTotalExpensesR3,Mississippi,39039
familyTotalExpensesR3,Mississippi,39429
familyTotalExpensesR3,Mississippi,39426
familyTotalExpensesR3,Mississippi,38820
familyTotalExpensesR3,Mississippi,38737
familyTotalExpensesR3,Mississippi,39044
familyTotalExpensesR3,Mississippi,38917
familyTotalExpensesR3,Mississippi,39119
familyTotalExpensesR3,Mississippi,38922
familyTotalExpensesR3,Mississippi,39108
familyTotalExpensesR3,Mississippi,39051
familyTotalExpensesR3,Mississippi,39638
familyTotalExpensesR3,Mississippi,39421
familyTotalExpensesR3,Mississippi,39362
familyTotalExpensesR3,Mississippi,39423
familyTotalExpensesR3,Mississippi,39301
familyTotalExpensesR3,Mississippi,39402
familyTotalExpensesR3,Mississippi,38736
familyTotalExpensesR3,Mississippi,38701
familyTotalExpensesR3,Mississippi,38626
familyTotalExpensesR3,Mississippi,39667
familyTotalExpensesR3,Mississippi,38632
familyTotalExpensesR3,Mississippi,39326
familyTotalExpensesR3,Mississippi,39140
familyTotalExpensesR3,Mississippi,39350
familyTotalExpensesR3,Mississippi,39069
familyTotalExpensesR3,Mississippi,38827
familyTotalExpensesR3,Mississippi,38603
familyTotalExpensesR3,Mississippi,39059
familyTotalExpensesR3,Mississippi,38611
familyTotalExpensesR3,Mississippi,39452
familyTotalExpensesR3,Mississippi,39735
familyTotalExpensesR3,Mississippi,38821
familyTotalExpensesR3,Mississippi,39632
familyTotalExpensesR3,Mississippi,39701
familyTotalExpensesR3,Mississippi,39074
familyTotalExpensesR3,Mississippi,38850
familyTotalExpensesR3,Mississippi,39741
familyTotalExpensesR3,Mississippi,38609
familyTotalExpensesR3,Mississippi,39045
familyTotalExpensesR3,Mississippi,38720
familyTotalExpensesR3,Mississippi,39401
familyTotalExpensesR3,Mississippi,39436
familyTotalExpensesR3,Mississippi,38843
familyTotalExpensesR3,Mississippi,39341
familyTotalExpensesR3,Mississippi,38925
familyTotalExpensesR3,Mississippi,39552
familyTotalExpensesR3,Mississippi,38834
familyTotalExpensesR3,Mississippi,39120
familyTotalExpensesR3,Mississippi,38627
familyTotalExpensesR3,Mississippi,38824
familyTotalExpensesR3,Mississippi,39086
familyTotalExpensesR3,Mississippi,39601
familyTotalExpensesR3,Mississippi,39501
familyTotalExpensesR3,Mississippi,38745
familyTotalExpensesR3,Mississippi,39322
familyTotalExpensesR3,Mississippi,39631
familyTotalExpensesR3,Mississippi,38614
familyTotalExpensesR3,Mississippi,39067
familyTotalExpensesR3,Mississippi,39561
familyTotalExpensesR3,Montana,59058
familyTotalExpensesR3,Montana,59713
familyTotalExpensesR3,Montana,59501
familyTotalExpensesR3,Montana,59410
familyTotalExpensesR3,Montana,59418
familyTotalExpensesR3,Montana,59222
familyTotalExpensesR3,Montana,59419
familyTotalExpensesR3,Montana,59261
familyTotalExpensesR3,Montana,59832
familyTotalExpensesR3,Montana,59007
familyTotalExpensesR3,Montana,59201
familyTotalExpensesR3,Montana,59353
familyTotalExpensesR3,Montana,59084
familyTotalExpensesR3,Montana,59701
familyTotalExpensesR3,Montana,59311
familyTotalExpensesR3,Montana,59631
familyTotalExpensesR3,Montana,59003
familyTotalExpensesR3,Montana,59523
familyTotalExpensesR3,Montana,59301
familyTotalExpensesR3,Montana,59724
familyTotalExpensesR3,Montana,59821
familyTotalExpensesR3,Montana,59053
familyTotalExpensesR3,Montana,59901
familyTotalExpensesR3,Montana,59036
familyTotalExpensesR3,Montana,59046
familyTotalExpensesR3,Montana,59420
familyTotalExpensesR3,Montana,59416
familyTotalExpensesR3,Montana,59831
familyTotalExpensesR3,Montana,59004
familyTotalExpensesR3,Montana,59641
familyTotalExpensesR3,Montana,59326
familyTotalExpensesR3,Montana,59214
familyTotalExpensesR3,Montana,59461
familyTotalExpensesR3,Montana,59054
familyTotalExpensesR3,Montana,59820
familyTotalExpensesR3,Montana,59001
familyTotalExpensesR3,Montana,59827
familyTotalExpensesR3,Montana,59032
familyTotalExpensesR3,Montana,59016
familyTotalExpensesR3,Montana,59211
familyTotalExpensesR3,Montana,59411
familyTotalExpensesR3,Montana,59217
familyTotalExpensesR3,Montana,59010
familyTotalExpensesR3,Montana,59259
familyTotalExpensesR3,Montana,59018
familyTotalExpensesR3,Montana,59223
familyTotalExpensesR3,Montana,59714
familyTotalExpensesR3,Montana,59401
familyTotalExpensesR3,Montana,59011
familyTotalExpensesR3,Montana,59917
familyTotalExpensesR3,Montana,59435
familyTotalExpensesR3,Montana,59710
familyTotalExpensesR3,Montana,59002
familyTotalExpensesR3,Montana,59711
familyTotalExpensesR3,Montana,59801
familyTotalExpensesR3,Montana,59313
familyTotalExpensesR3,North Carolina,28636
familyTotalExpensesR3,North Carolina,28421
familyTotalExpensesR3,North Carolina,27916
familyTotalExpensesR3,North Carolina,27011
familyTotalExpensesR3,North Carolina,28616
familyTotalExpensesR3,North Carolina,27237
familyTotalExpensesR3,North Carolina,27557
familyTotalExpensesR3,North Carolina,27928
familyTotalExpensesR3,North Carolina,27820
familyTotalExpensesR3,North Carolina,28623
familyTotalExpensesR3,North Carolina,27823
familyTotalExpensesR3,North Carolina,27818
familyTotalExpensesR3,North Carolina,27212
familyTotalExpensesR3,North Carolina,27824
familyTotalExpensesR3,North Carolina,27921
familyTotalExpensesR3,North Carolina,27025
familyTotalExpensesR3,North Carolina,28611
familyTotalExpensesR3,North Carolina,28025
familyTotalExpensesR3,North Carolina,28010
familyTotalExpensesR3,North Carolina,28722
familyTotalExpensesR3,North Carolina,27006
familyTotalExpensesR3,North Carolina,27507
familyTotalExpensesR3,North Carolina,28708
familyTotalExpensesR3,North Carolina,27214
familyTotalExpensesR3,North Carolina,28519
familyTotalExpensesR3,North Carolina,27009
familyTotalExpensesR3,North Carolina,27919
familyTotalExpensesR3,North Carolina,27806
familyTotalExpensesR3,North Carolina,28734
familyTotalExpensesR3,North Carolina,27551
familyTotalExpensesR3,North Carolina,27207
familyTotalExpensesR3,North Carolina,28006
familyTotalExpensesR3,North Carolina,27209
familyTotalExpensesR3,North Carolina,27239
familyTotalExpensesR3,North Carolina,28743
familyTotalExpensesR3,North Carolina,28902
familyTotalExpensesR3,North Carolina,27203
familyTotalExpensesR3,North Carolina,28319
familyTotalExpensesR3,North Carolina,28707
familyTotalExpensesR3,North Carolina,27811
familyTotalExpensesR3,North Carolina,28522
familyTotalExpensesR3,North Carolina,27503
familyTotalExpensesR3,North Carolina,27306
familyTotalExpensesR3,North Carolina,27007
familyTotalExpensesR3,North Carolina,27530
familyTotalExpensesR3,North Carolina,27906
familyTotalExpensesR3,North Carolina,27805
familyTotalExpensesR3,North Carolina,28601
familyTotalExpensesR3,North Carolina,27013
familyTotalExpensesR3,North Carolina,27825
familyTotalExpensesR3,North Carolina,28501
familyTotalExpensesR3,North Carolina,28401
familyTotalExpensesR3,North Carolina,27536
familyTotalExpensesR3,North Carolina,28079
familyTotalExpensesR3,North Carolina,28445
familyTotalExpensesR3,North Carolina,27016
familyTotalExpensesR3,North Carolina,28033
familyTotalExpensesR3,North Carolina,28318
familyTotalExpensesR3,North Carolina,27801
familyTotalExpensesR3,North Carolina,28710
familyTotalExpensesR3,North Carolina,28606
familyTotalExpensesR3,North Carolina,28701
familyTotalExpensesR3,North Carolina,28343
familyTotalExpensesR3,North Carolina,28017
familyTotalExpensesR3,North Carolina,28714
familyTotalExpensesR3,North Carolina,28538
familyTotalExpensesR3,North Carolina,28702
familyTotalExpensesR3,North Carolina,27501
familyTotalExpensesR3,North Carolina,27508
familyTotalExpensesR3,North Carolina,28509
familyTotalExpensesR3,North Carolina,28325
familyTotalExpensesR3,North Carolina,28604
familyTotalExpensesR3,North Carolina,28737
familyTotalExpensesR3,North Carolina,27813
familyTotalExpensesR3,North Carolina,28716
familyTotalExpensesR3,North Carolina,27201
familyTotalExpensesR3,North Carolina,28733
familyTotalExpensesR3,North Carolina,27932
familyTotalExpensesR3,North Carolina,28705
familyTotalExpensesR3,North Carolina,27926
familyTotalExpensesR3,North Carolina,27231
familyTotalExpensesR3,North Carolina,28376
familyTotalExpensesR3,North Carolina,28615
familyTotalExpensesR3,North Carolina,28423
familyTotalExpensesR3,North Carolina,28320
familyTotalExpensesR3,North Carolina,27504
familyTotalExpensesR3,North Carolina,28420
familyTotalExpensesR3,North Carolina,28018
familyTotalExpensesR3,North Carolina,27343
familyTotalExpensesR3,North Carolina,28612
familyTotalExpensesR3,North Carolina,27502
familyTotalExpensesR3,North Carolina,28901
familyTotalExpensesR3,North Carolina,28301
familyTotalExpensesR3,North Carolina,27242
familyTotalExpensesR3,North Carolina,28001
familyTotalExpensesR3,North Carolina,27915
familyTotalExpensesR3,North Carolina,28031
familyTotalExpensesR3,North Carolina,28511
familyTotalExpensesR3,North Carolina,27925
familyTotalExpensesR3,North Carolina,28007
familyTotalExpensesR3,North Dakota,58477
familyTotalExpensesR3,North Dakota,58313
familyTotalExpensesR3,North Dakota,58001
familyTotalExpensesR3,North Dakota,58646
familyTotalExpensesR3,North Dakota,58415
familyTotalExpensesR3,North Dakota,58428
familyTotalExpensesR3,North Dakota,58430
familyTotalExpensesR3,North Dakota,58356
familyTotalExpensesR3,North Dakota,58524
familyTotalExpensesR3,North Dakota,58440
familyTotalExpensesR3,North Dakota,58216
familyTotalExpensesR3,North Dakota,58317
familyTotalExpensesR3,North Dakota,58520
familyTotalExpensesR3,North Dakota,58634
familyTotalExpensesR3,North Dakota,58210
familyTotalExpensesR3,North Dakota,58009
familyTotalExpensesR3,North Dakota,58421
familyTotalExpensesR3,North Dakota,58721
familyTotalExpensesR3,North Dakota,58031
familyTotalExpensesR3,North Dakota,58601
familyTotalExpensesR3,North Dakota,58332
familyTotalExpensesR3,North Dakota,58416
familyTotalExpensesR3,North Dakota,58621
familyTotalExpensesR3,North Dakota,58530
familyTotalExpensesR3,North Dakota,58027
familyTotalExpensesR3,North Dakota,58239
familyTotalExpensesR3,North Dakota,58523
familyTotalExpensesR3,North Dakota,58627
familyTotalExpensesR3,North Dakota,58413
familyTotalExpensesR3,North Dakota,58529
familyTotalExpensesR3,North Dakota,58002
familyTotalExpensesR3,North Dakota,58763
familyTotalExpensesR3,North Dakota,58625
familyTotalExpensesR3,North Dakota,58318
familyTotalExpensesR3,North Dakota,58201
familyTotalExpensesR3,North Dakota,58755
familyTotalExpensesR3,North Dakota,58623
familyTotalExpensesR3,North Dakota,58212
familyTotalExpensesR3,North Dakota,58436
familyTotalExpensesR3,North Dakota,58341
familyTotalExpensesR3,North Dakota,58528
familyTotalExpensesR3,North Dakota,58013
familyTotalExpensesR3,North Dakota,58046
familyTotalExpensesR3,North Dakota,58701
familyTotalExpensesR3,North Dakota,58531
familyTotalExpensesR3,North Dakota,58730
familyTotalExpensesR3,North Dakota,58710
familyTotalExpensesR3,North Dakota,58401
familyTotalExpensesR3,North Dakota,58310
familyTotalExpensesR3,North Dakota,58301
familyTotalExpensesR3,North Dakota,58740
familyTotalExpensesR3,North Dakota,58639
familyTotalExpensesR3,North Dakota,58620
familyTotalExpensesR3,Nebraska,68007
familyTotalExpensesR3,Nebraska,68316
familyTotalExpensesR3,Nebraska,68329
familyTotalExpensesR3,Nebraska,69340
familyTotalExpensesR3,Nebraska,69341
familyTotalExpensesR3,Nebraska,69021
familyTotalExpensesR3,Nebraska,69101
familyTotalExpensesR3,Nebraska,68025
familyTotalExpensesR3,Nebraska,68812
familyTotalExpensesR3,Nebraska,68943
familyTotalExpensesR3,Nebraska,68039
familyTotalExpensesR3,Nebraska,69301
familyTotalExpensesR3,Nebraska,68601
familyTotalExpensesR3,Nebraska,68002
familyTotalExpensesR3,Nebraska,68718
familyTotalExpensesR3,Nebraska,69001
familyTotalExpensesR3,Nebraska,68313
familyTotalExpensesR3,Nebraska,68333
familyTotalExpensesR3,Nebraska,68305
familyTotalExpensesR3,Nebraska,68920
familyTotalExpensesR3,Nebraska,69135
familyTotalExpensesR3,Nebraska,68711
familyTotalExpensesR3,Nebraska,68003
familyTotalExpensesR3,Nebraska,68738
familyTotalExpensesR3,Nebraska,68628
familyTotalExpensesR3,Nebraska,68019
familyTotalExpensesR3,Nebraska,69163
familyTotalExpensesR3,Nebraska,68924
familyTotalExpensesR3,Nebraska,68879
familyTotalExpensesR3,Nebraska,68923
familyTotalExpensesR3,Nebraska,68622
familyTotalExpensesR3,Nebraska,68030
familyTotalExpensesR3,Nebraska,68629
familyTotalExpensesR3,Nebraska,68337
familyTotalExpensesR3,Nebraska,68937
familyTotalExpensesR3,Nebraska,69337
familyTotalExpensesR3,Nebraska,68636
familyTotalExpensesR3,Nebraska,68338
familyTotalExpensesR3,Nebraska,68301
familyTotalExpensesR3,Nebraska,68317
familyTotalExpensesR3,Nebraska,69131
familyTotalExpensesR3,Nebraska,68303
familyTotalExpensesR3,Nebraska,68834
familyTotalExpensesR3,Nebraska,69127
familyTotalExpensesR3,Nebraska,69025
familyTotalExpensesR3,Nebraska,68837
familyTotalExpensesR3,Nebraska,68753
familyTotalExpensesR3,Nebraska,68856
familyTotalExpensesR3,Nebraska,68714
familyTotalExpensesR3,Nebraska,69167
familyTotalExpensesR3,Nebraska,69147
familyTotalExpensesR3,Nebraska,69032
familyTotalExpensesR3,Nebraska,69023
familyTotalExpensesR3,Nebraska,69345
familyTotalExpensesR3,Nebraska,68801
familyTotalExpensesR3,Nebraska,68701
familyTotalExpensesR3,Nebraska,69121
familyTotalExpensesR3,Nebraska,69346
familyTotalExpensesR3,Nebraska,68922
familyTotalExpensesR3,Nebraska,68710
familyTotalExpensesR3,Nebraska,68929
familyTotalExpensesR3,Nebraska,68723
familyTotalExpensesR3,Nebraska,68638
familyTotalExpensesR3,Nebraska,69024
familyTotalExpensesR3,Nebraska,69122
familyTotalExpensesR3,Nebraska,68768
familyTotalExpensesR3,Nebraska,68823
familyTotalExpensesR3,Nebraska,68335
familyTotalExpensesR3,Nebraska,68452
familyTotalExpensesR3,Nebraska,68651
familyTotalExpensesR3,Nebraska,68001
familyTotalExpensesR3,Nebraska,69134
familyTotalExpensesR3,Nebraska,69125
familyTotalExpensesR3,Nebraska,68345
familyTotalExpensesR3,Nebraska,69128
familyTotalExpensesR3,Nebraska,68821
familyTotalExpensesR3,Nebraska,69333
familyTotalExpensesR3,Nebraska,68004
familyTotalExpensesR3,Nebraska,69210
familyTotalExpensesR3,Nebraska,68005
familyTotalExpensesR3,Nebraska,68928
familyTotalExpensesR3,Nebraska,68324
familyTotalExpensesR3,Nebraska,68665
familyTotalExpensesR3,Nebraska,68818
familyTotalExpensesR3,Nebraska,68620
familyTotalExpensesR3,Nebraska,68016
familyTotalExpensesR3,Nebraska,68717
familyTotalExpensesR3,Nebraska,69152
familyTotalExpensesR3,Nebraska,68817
familyTotalExpensesR3,Nebraska,68719
familyTotalExpensesR3,Nebraska,68820
familyTotalExpensesR3,Nebraska,68813
familyTotalExpensesR3,Nebraska,69142
familyTotalExpensesR3,New Hampshire,3215
familyTotalExpensesR3,New Hampshire,3431
familyTotalExpensesR3,New Hampshire,3218
familyTotalExpensesR3,New Hampshire,3815
familyTotalExpensesR3,New Hampshire,3280
familyTotalExpensesR3,New Hampshire,3031
familyTotalExpensesR3,New Hampshire,3032
familyTotalExpensesR3,New Hampshire,3227
familyTotalExpensesR3,New Hampshire,3046
familyTotalExpensesR3,New Hampshire,3570
familyTotalExpensesR3,New Jersey,8014
familyTotalExpensesR3,New Jersey,8010
familyTotalExpensesR3,New Jersey,7003
familyTotalExpensesR3,New Jersey,8202
familyTotalExpensesR3,New Jersey,8001
familyTotalExpensesR3,New Jersey,8302
familyTotalExpensesR3,New Jersey,7830
familyTotalExpensesR3,New Jersey,7416
familyTotalExpensesR3,New Jersey,8037
familyTotalExpensesR3,New Jersey,7010
familyTotalExpensesR3,New Jersey,7002
familyTotalExpensesR3,New Jersey,7005
familyTotalExpensesR3,New Jersey,7016
familyTotalExpensesR3,New Jersey,7059
familyTotalExpensesR3,New Jersey,8005
familyTotalExpensesR3,New Jersey,7011
familyTotalExpensesR3,New Jersey,8002
familyTotalExpensesR3,New Jersey,7001
familyTotalExpensesR3,New Jersey,7701
familyTotalExpensesR3,New Jersey,8520
familyTotalExpensesR3,New Jersey,7820
familyTotalExpensesR3,New Mexico,87730
familyTotalExpensesR3,New Mexico,87001
familyTotalExpensesR3,New Mexico,88410
familyTotalExpensesR3,New Mexico,87712
familyTotalExpensesR3,New Mexico,87009
familyTotalExpensesR3,New Mexico,87008
familyTotalExpensesR3,New Mexico,88029
familyTotalExpensesR3,New Mexico,87544
familyTotalExpensesR3,New Mexico,87936
familyTotalExpensesR3,New Mexico,88201
familyTotalExpensesR3,New Mexico,87045
familyTotalExpensesR3,New Mexico,87512
familyTotalExpensesR3,New Mexico,88301
familyTotalExpensesR3,New Mexico,88310
familyTotalExpensesR3,New Mexico,88009
familyTotalExpensesR3,New Mexico,87010
familyTotalExpensesR3,New Mexico,88113
familyTotalExpensesR3,New Mexico,87654
familyTotalExpensesR3,New Mexico,87711
familyTotalExpensesR3,New Mexico,87710
familyTotalExpensesR3,New Mexico,88022
familyTotalExpensesR3,New Mexico,88101
familyTotalExpensesR3,New Mexico,88210
familyTotalExpensesR3,New Mexico,87538
familyTotalExpensesR3,New Mexico,87037
familyTotalExpensesR3,New Mexico,88112
familyTotalExpensesR3,New Mexico,87820
familyTotalExpensesR3,New Mexico,87012
familyTotalExpensesR3,New Mexico,87002
familyTotalExpensesR3,New Mexico,87005
familyTotalExpensesR3,New Mexico,87006
familyTotalExpensesR3,New Mexico,88119
familyTotalExpensesR3,New Mexico,88114
familyTotalExpensesR3,Nevada,89415
familyTotalExpensesR3,Nevada,89404
familyTotalExpensesR3,Nevada,89406
familyTotalExpensesR3,Nevada,89001
familyTotalExpensesR3,Nevada,89410
familyTotalExpensesR3,Nevada,89402
familyTotalExpensesR3,Nevada,89310
familyTotalExpensesR3,Nevada,89801
familyTotalExpensesR3,Nevada,89403
familyTotalExpensesR3,Nevada,89701
familyTotalExpensesR3,Nevada,89316
familyTotalExpensesR3,Nevada,88901
familyTotalExpensesR3,Nevada,89437
familyTotalExpensesR3,Nevada,89010
familyTotalExpensesR3,Nevada,89003
familyTotalExpensesR3,Nevada,89418
familyTotalExpensesR3,Nevada,89301
familyTotalExpensesR3,New York,12345
familyTotalExpensesR3,New York,12064
familyTotalExpensesR3,New York,11001
familyTotalExpensesR3,New York,12901
familyTotalExpensesR3,New York,14048
familyTotalExpensesR3,New York,12922
familyTotalExpensesR3,New York,14041
familyTotalExpensesR3,New York,13324
familyTotalExpensesR3,New York,12851
familyTotalExpensesR3,New York,14414
familyTotalExpensesR3,New York,12015
familyTotalExpensesR3,New York,14029
familyTotalExpensesR3,New York,14098
familyTotalExpensesR3,New York,12007
familyTotalExpensesR3,New York,12010
familyTotalExpensesR3,New York,10501
familyTotalExpensesR3,New York,13737
familyTotalExpensesR3,New York,14001
familyTotalExpensesR3,New York,13053
familyTotalExpensesR3,New York,13040
familyTotalExpensesR3,New York,13020
familyTotalExpensesR3,New York,12019
familyTotalExpensesR3,New York,13732
familyTotalExpensesR3,New York,14410
familyTotalExpensesR3,New York,12701
familyTotalExpensesR3,New York,12031
familyTotalExpensesR3,New York,13030
familyTotalExpensesR3,New York,13065
familyTotalExpensesR3,New York,14529
familyTotalExpensesR3,New York,10509
familyTotalExpensesR3,New York,10910
familyTotalExpensesR3,New York,13054
familyTotalExpensesR3,New York,14415
familyTotalExpensesR3,New York,12108
familyTotalExpensesR3,New York,13143
familyTotalExpensesR3,New York,11201
familyTotalExpensesR3,New York,14805
familyTotalExpensesR3,New York,12017
familyTotalExpensesR3,New York,12809
familyTotalExpensesR3,New York,14005
familyTotalExpensesR3,New York,10001
familyTotalExpensesR3,New York,13601
familyTotalExpensesR3,New York,14008
familyTotalExpensesR3,New York,501
familyTotalExpensesR3,New York,10451
familyTotalExpensesR3,New York,13305
familyTotalExpensesR3,New York,11004
familyTotalExpensesR3,New York,12008
familyTotalExpensesR3,New York,10901
familyTotalExpensesR3,New York,12801
familyTotalExpensesR3,New York,13021
familyTotalExpensesR3,New York,12401
familyTotalExpensesR3,New York,10301
familyTotalExpensesR3,New York,13028
familyTotalExpensesR3,New York,13124
familyTotalExpensesR3,New York,14814
familyTotalExpensesR3,New York,14009
familyTotalExpensesR3,New York,14424
familyTotalExpensesR3,New York,12501
familyTotalExpensesR3,New York,12018
familyTotalExpensesR3,New York,12914
familyTotalExpensesR3,New York,12167
familyTotalExpensesR3,New York,12025
familyTotalExpensesR3,Ohio,43310
familyTotalExpensesR3,Ohio,43006
familyTotalExpensesR3,Ohio,45819
familyTotalExpensesR3,Ohio,43402
familyTotalExpensesR3,Ohio,45004
familyTotalExpensesR3,Ohio,44401
familyTotalExpensesR3,Ohio,43076
familyTotalExpensesR3,Ohio,43002
familyTotalExpensesR3,Ohio,43103
familyTotalExpensesR3,Ohio,43407
familyTotalExpensesR3,Ohio,43003
familyTotalExpensesR3,Ohio,44021
familyTotalExpensesR3,Ohio,43711
familyTotalExpensesR3,Ohio,45310
familyTotalExpensesR3,Ohio,45614
familyTotalExpensesR3,Ohio,43101
familyTotalExpensesR3,Ohio,45613
familyTotalExpensesR3,Ohio,43438
familyTotalExpensesR3,Ohio,45102
familyTotalExpensesR3,Ohio,43512
familyTotalExpensesR3,Ohio,45302
familyTotalExpensesR3,Ohio,43010
familyTotalExpensesR3,Ohio,45622
familyTotalExpensesR3,Ohio,45105
familyTotalExpensesR3,Ohio,43001
familyTotalExpensesR3,Ohio,44017
familyTotalExpensesR3,Ohio,43111
familyTotalExpensesR3,Ohio,44212
familyTotalExpensesR3,Ohio,43007
familyTotalExpensesR3,Ohio,45312
familyTotalExpensesR3,Ohio,43005
familyTotalExpensesR3,Ohio,43301
familyTotalExpensesR3,Ohio,45815
